Día,Hora,Peaje,Periodo,"Término energía PVPC
FEU = TEU + TCU
€/MWh consumo","Peajes y cargos TEU
€/MWh consumo","Precio producción
TCU=CP x(1+PERD/100)
€/MWh consumo"
2024-05-11,13.0,2.0TD,3.0,43.1197349661,2.752,40.3677349661
2024-05-11,14.0,2.0TD,3.0,43.2355141803,2.752,40.4835141803
2024-05-11,15.0,2.0TD,3.0,44.0278601089,2.752,41.2758601089
2024-05-11,16.0,2.0TD,3.0,44.7394473949,2.752,41.9874473949
2024-05-11,17.0,2.0TD,3.0,45.3101670379,2.752,42.5581670379
2024-05-11,18.0,2.0TD,3.0,51.0802526095,2.752,48.3282526095
2024-05-11,19.0,2.0TD,3.0,54.089032324,2.752,51.337032324
2024-05-11,20.0,2.0TD,3.0,61.6925245386,2.752,58.9405245386
2024-05-11,21.0,2.0TD,3.0,79.8312413244,2.752,77.0792413244
2024-05-11,22.0,2.0TD,3.0,88.9579471816,2.752,86.2059471816
2024-05-11,23.0,2.0TD,3.0,86.8989768246,2.752,84.1469768246
2024-05-11,24.0,2.0TD,3.0,87.7619944677,2.752,85.0099944677
2024-05-12,1.0,2.0TD,3.0,89.6760171664,2.752,86.9240171664
2024-05-12,2.0,2.0TD,3.0,91.2587323871,2.752,88.5067323871
2024-05-12,3.0,2.0TD,3.0,94.3048948283,2.752,91.5528948283
2024-05-12,4.0,2.0TD,3.0,98.3682804387,2.752,95.6162804387
2024-05-12,5.0,2.0TD,3.0,98.8695604387,2.752,96.1175604387
2024-05-12,6.0,2.0TD,3.0,97.9525554387,2.752,95.2005554387
2024-05-12,7.0,2.0TD,3.0,97.6915016077,2.752,94.9395016077
2024-05-12,8.0,2.0TD,3.0,98.1967287767,2.752,95.4447287767
2024-05-12,9.0,2.0TD,3.0,65.3882735703,2.752,62.6362735703
2024-05-12,10.0,2.0TD,3.0,52.2632051948,2.752,49.5112051948
2024-05-12,11.0,2.0TD,3.0,43.2285242606,2.752,40.4765242606
2024-05-12,12.0,2.0TD,3.0,42.7386886503,2.752,39.9866886503
2024-05-12,13.0,2.0TD,3.0,43.4263406503,2.752,40.6743406503
2024-05-12,14.0,2.0TD,3.0,42.402594209,2.752,39.650594209
2024-05-12,15.0,2.0TD,3.0,42.553602209,2.752,39.801602209
2024-05-12,16.0,2.0TD,3.0,43.3463747019,2.752,40.5943747019
2024-05-12,17.0,2.0TD,3.0,44.2518613638,2.752,41.4998613638
2024-05-12,18.0,2.0TD,3.0,49.9088708051,2.752,47.1568708051
2024-05-12,19.0,2.0TD,3.0,65.0409848567,2.752,62.2889848567
2024-05-12,20.0,2.0TD,3.0,82.7302019083,2.752,79.9782019083
2024-05-12,21.0,2.0TD,3.0,81.1672217393,2.752,78.4152217393
2024-05-12,22.0,2.0TD,3.0,108.0781265187,2.752,105.3261265187
2024-05-12,23.0,2.0TD,3.0,95.4315515703,2.752,92.6795515703
2024-05-12,24.0,2.0TD,3.0,84.5106132322,2.752,81.7586132322
2024-05-13,1.0,2.0TD,3.0,91.7688561217,2.752,89.0168561217
2024-05-13,2.0,2.0TD,3.0,92.6860321759,2.752,89.9340321759
2024-05-13,3.0,2.0TD,3.0,95.9082412167,2.752,93.1562412167
2024-05-13,4.0,2.0TD,3.0,97.2669562167,2.752,94.5149562167
2024-05-13,5.0,2.0TD,3.0,97.0121391895,2.752,94.2601391895
2024-05-13,6.0,2.0TD,3.0,95.4112641217,2.752,92.6592641217
2024-05-13,7.0,2.0TD,3.0,91.7329979317,2.752,88.9809979317
2024-05-13,8.0,2.0TD,3.0,98.206999796,2.752,95.454999796
2024-05-13,9.0,2.0TD,2.0,121.6251339995,27.963,93.6621339995
2024-05-13,10.0,2.0TD,2.0,106.7275055653,27.963,78.7645055653
2024-05-13,11.0,2.0TD,1.0,129.4367705381,76.974,52.4627705381
2024-05-13,12.0,2.0TD,1.0,116.7902455381,76.974,39.8162455381
2024-05-13,13.0,2.0TD,1.0,113.169396511,76.974,36.195396511
2024-05-13,14.0,2.0TD,1.0,112.9581154703,76.974,35.9841154703
2024-05-13,15.0,2.0TD,2.0,63.8425597553,27.963,35.8795597553
2024-05-13,16.0,2.0TD,2.0,64.5828458774,27.963,36.6198458774
2024-05-13,17.0,2.0TD,2.0,72.3523119588,27.963,44.3893119588
2024-05-13,18.0,2.0TD,2.0,74.1080799588,27.963,46.1450799588
2024-05-13,19.0,2.0TD,1.0,125.8078336603,76.974,48.8338336603
2024-05-13,20.0,2.0TD,1.0,138.1094677146,76.974,61.1354677146
2024-05-13,21.0,2.0TD,1.0,154.6155997146,76.974,77.6415997146
2024-05-13,22.0,2.0TD,1.0,154.1239467824,76.974,77.1499467824
2024-05-13,23.0,2.0TD,2.0,108.0857161488,27.963,80.1227161488
2024-05-13,24.0,2.0TD,2.0,104.4460202302,27.963,76.4830202302
2024-05-14,1.0,2.0TD,3.0,60.1726530865,2.752,57.4206530865
2024-05-14,2.0,2.0TD,3.0,54.1914119279,2.752,51.4394119279
2024-05-14,3.0,2.0TD,3.0,54.7453054328,2.752,51.9933054328
2024-05-14,4.0,2.0TD,3.0,53.7651124328,2.752,51.0131124328
2024-05-14,5.0,2.0TD,3.0,51.3831124328,2.752,48.6311124328
2024-05-14,6.0,2.0TD,3.0,51.4251347596,2.752,48.6731347596
2024-05-14,7.0,2.0TD,3.0,52.8991204036,2.752,50.1471204036
2024-05-14,8.0,2.0TD,3.0,67.9806583841,2.752,65.2286583841
2024-05-14,9.0,2.0TD,2.0,89.3950859085,27.963,61.4320859085
2024-05-14,10.0,2.0TD,2.0,79.8930368598,27.963,51.9300368598
2024-05-14,11.0,2.0TD,1.0,120.7158668598,76.974,43.7418668598
2024-05-14,12.0,2.0TD,1.0,120.9599648598,76.974,43.9859648598
2024-05-14,13.0,2.0TD,1.0,120.9244388598,76.974,43.9504388598
2024-05-14,14.0,2.0TD,1.0,120.3744090183,76.974,43.4004090183
2024-05-14,15.0,2.0TD,2.0,72.2211607207,27.963,44.2581607207
2024-05-14,16.0,2.0TD,2.0,72.3898727304,27.963,44.4268727304
2024-05-14,17.0,2.0TD,2.0,72.4366655719,27.963,44.4736655719
2024-05-14,18.0,2.0TD,2.0,72.2395840767,27.963,44.2765840767
2024-05-14,19.0,2.0TD,1.0,121.5947582061,76.974,44.6207582061
2024-05-14,20.0,2.0TD,1.0,126.0641308792,76.974,49.0901308792
2024-05-14,21.0,2.0TD,1.0,144.0522505427,76.974,67.0782505427
2024-05-14,22.0,2.0TD,1.0,154.6013952158,76.974,77.6273952158
2024-05-14,23.0,2.0TD,2.0,106.3586147596,27.963,78.3956147596
2024-05-14,24.0,2.0TD,2.0,100.0207926011,27.963,72.0577926011
2024-05-15,1.0,2.0TD,3.0,64.5312382444,2.752,61.7792382444
2024-05-15,2.0,2.0TD,3.0,62.5721064697,2.752,59.8201064697
2024-05-15,3.0,2.0TD,3.0,61.0558886199,2.752,58.3038886199
2024-05-15,4.0,2.0TD,3.0,60.7207686199,2.752,57.9687686199
2024-05-15,5.0,2.0TD,3.0,61.5349686199,2.752,58.7829686199
2024-05-15,6.0,2.0TD,3.0,67.0202344697,2.752,64.2682344697
2024-05-15,7.0,2.0TD,3.0,79.5539277187,2.752,76.8019277187
2024-05-15,8.0,2.0TD,3.0,79.7977710428,2.752,77.0457710428
2024-05-15,9.0,2.0TD,2.0,105.2240281693,27.963,77.2610281693
2024-05-15,10.0,2.0TD,2.0,76.0957419162,27.963,48.1327419162
2024-05-15,11.0,2.0TD,1.0,125.6203979162,76.974,48.6463979162
2024-05-15,12.0,2.0TD,1.0,119.1041739162,76.974,42.1301739162
2024-05-15,13.0,2.0TD,1.0,118.822675766,76.974,41.848675766
2024-05-15,14.0,2.0TD,1.0,118.2140674656,76.974,41.2400674656
2024-05-15,15.0,2.0TD,2.0,69.4889738926,27.963,41.5259738926
2024-05-15,16.0,2.0TD,2.0,69.5508043432,27.963,41.5878043432
2024-05-15,17.0,2.0TD,2.0,69.6466717187,27.963,41.6836717187
2024-05-15,18.0,2.0TD,2.0,69.9324080191,27.963,41.9694080191
2024-05-15,19.0,2.0TD,1.0,121.9332974419,76.974,44.9592974419
2024-05-15,20.0,2.0TD,1.0,132.1641438926,76.974,55.1901438926
2024-05-15,21.0,2.0TD,1.0,145.6023634183,76.974,68.6283634183
2024-05-15,22.0,2.0TD,1.0,162.9762487938,76.974,86.0022487938
2024-05-15,23.0,2.0TD,2.0,124.8645179717,27.963,96.9015179717
2024-05-15,24.0,2.0TD,2.0,106.2253102721,27.963,78.2623102721
2024-05-16,1.0,2.0TD,3.0,99.0062421617,2.752,96.2542421617
2024-05-16,2.0,2.0TD,3.0,84.9226752451,2.752,82.1706752451
2024-05-16,3.0,2.0TD,3.0,81.5122365923,2.752,78.7602365923
2024-05-16,4.0,2.0TD,3.0,80.1427185923,2.752,77.3907185923
2024-05-16,5.0,2.0TD,3.0,80.3570642451,2.752,77.6050642451
2024-05-16,6.0,2.0TD,3.0,80.2169518562,2.752,77.4649518562
2024-05-16,7.0,2.0TD,3.0,79.031057995,2.752,76.279057995
2024-05-16,8.0,2.0TD,3.0,76.2650695227,2.752,73.5130695227
2024-05-16,9.0,2.0TD,2.0,107.2392750367,27.963,79.2762750367
2024-05-16,10.0,2.0TD,2.0,98.8389139253,27.963,70.8759139253
2024-05-16,11.0,2.0TD,1.0,132.348155967,76.974,55.374155967
2024-05-16,12.0,2.0TD,1.0,118.7914466198,76.974,41.8174466198
2024-05-16,13.0,2.0TD,1.0,118.6727539253,76.974,41.6987539253
2024-05-16,14.0,2.0TD,1.0,117.8678212308,76.974,40.8938212308
2024-05-16,15.0,2.0TD,2.0,67.056569481,27.963,39.093569481
2024-05-16,16.0,2.0TD,2.0,65.2381399116,27.963,37.2751399116
2024-05-16,17.0,2.0TD,2.0,65.3625836894,27.963,37.3995836894
2024-05-16,18.0,2.0TD,2.0,68.0769444256,27.963,40.1139444256
2024-05-16,19.0,2.0TD,1.0,122.2708181338,76.974,45.2968181338
2024-05-16,20.0,2.0TD,1.0,150.6305651338,76.974,73.6565651338
2024-05-16,21.0,2.0TD,1.0,165.593171481,76.974,88.619171481
2024-05-16,22.0,2.0TD,1.0,246.4593815644,76.974,169.4853815644
2024-05-16,23.0,2.0TD,2.0,184.457998634,27.963,156.494998634
2024-05-16,24.0,2.0TD,2.0,157.0570153702,27.963,129.0940153702
2024-05-17,1.0,2.0TD,3.0,132.4246704003,2.752,129.6726704003
2024-05-17,2.0,2.0TD,3.0,122.4220125074,2.752,119.6700125074
2024-05-17,3.0,2.0TD,3.0,108.8429225074,2.752,106.0909225074
2024-05-17,4.0,2.0TD,3.0,100.2203174717,2.752,97.4683174717
2024-05-17,5.0,2.0TD,3.0,89.995198436,2.752,87.243198436
2024-05-17,6.0,2.0TD,3.0,99.2548873288,2.752,96.5028873288
2024-05-17,7.0,2.0TD,3.0,107.3325460073,2.752,104.5805460073
2024-05-17,8.0,2.0TD,3.0,142.5866527573,2.752,139.8346527573
2024-05-17,9.0,2.0TD,2.0,156.4215931859,27.963,128.4585931859
2024-05-17,10.0,2.0TD,2.0,110.6649610072,27.963,82.7019610072
2024-05-17,11.0,2.0TD,1.0,143.7338410786,76.974,66.7598410786
2024-05-17,12.0,2.0TD,1.0,143.5102121858,76.974,66.5362121858
2024-05-17,13.0,2.0TD,1.0,143.1455552215,76.974,66.1715552215
2024-05-17,14.0,2.0TD,1.0,129.2000050072,76.974,52.2260050072
2024-05-17,15.0,2.0TD,2.0,75.7132177216,27.963,47.7502177216
2024-05-17,16.0,2.0TD,2.0,70.8705780073,27.963,42.9075780073
2024-05-17,17.0,2.0TD,2.0,69.3279421502,27.963,41.3649421502
2024-05-17,18.0,2.0TD,2.0,77.9961123288,27.963,50.0331123288
2024-05-17,19.0,2.0TD,1.0,140.5687214358,76.974,63.5947214358
2024-05-17,20.0,2.0TD,1.0,147.900759543,76.974,70.926759543
2024-05-17,21.0,2.0TD,1.0,175.6868216144,76.974,98.7128216144
2024-05-17,22.0,2.0TD,1.0,196.1535917573,76.974,119.1795917573
2024-05-17,23.0,2.0TD,2.0,155.4455188289,27.963,127.4825188289
2024-05-17,24.0,2.0TD,2.0,142.4549130432,27.963,114.4919130432
2024-05-18,1.0,2.0TD,3.0,119.7971714283,2.752,117.0451714283
2024-05-18,2.0,2.0TD,3.0,112.775958202,2.752,110.023958202
2024-05-18,3.0,2.0TD,3.0,94.9791409757,2.752,92.2271409757
2024-05-18,4.0,2.0TD,3.0,95.5820527178,2.752,92.8300527178
2024-05-18,5.0,2.0TD,3.0,99.5441227178,2.752,96.7921227178
2024-05-18,6.0,2.0TD,3.0,100.2084109757,2.752,97.4564109757
2024-05-18,7.0,2.0TD,3.0,102.063978202,2.752,99.311978202
2024-05-18,8.0,2.0TD,3.0,93.4731591704,2.752,90.7211591704
2024-05-18,9.0,2.0TD,3.0,81.4474142701,2.752,78.6954142701
2024-05-18,10.0,2.0TD,3.0,67.5369219173,2.752,64.7849219173
2024-05-18,11.0,2.0TD,3.0,51.4865051119,2.752,48.7345051119
2024-05-18,12.0,2.0TD,3.0,37.514798854,2.752,34.762798854
2024-05-18,13.0,2.0TD,3.0,36.6730743382,2.752,33.9210743382
2024-05-18,14.0,2.0TD,3.0,36.5845075644,2.752,33.8325075644
2024-05-18,15.0,2.0TD,3.0,37.0797118224,2.752,34.3277118224
2024-05-18,16.0,2.0TD,3.0,37.9540234014,2.752,35.2020234014
2024-05-18,17.0,2.0TD,3.0,41.020445691,2.752,38.268445691
2024-05-18,18.0,2.0TD,3.0,46.1750372385,2.752,43.4230372385
2024-05-18,19.0,2.0TD,3.0,63.7549022701,2.752,61.0029022701
2024-05-18,20.0,2.0TD,3.0,87.0860091071,2.752,84.3340091071
2024-05-18,21.0,2.0TD,3.0,98.2810478808,2.752,95.5290478808
2024-05-18,22.0,2.0TD,3.0,117.4501423966,2.752,114.6981423966
2024-05-18,23.0,2.0TD,3.0,120.8402196862,2.752,118.0882196862
2024-05-18,24.0,2.0TD,3.0,111.7990609757,2.752,109.0470609757
2024-05-19,1.0,2.0TD,3.0,115.665584341,2.752,112.913584341
2024-05-19,2.0,2.0TD,3.0,111.0540878207,2.752,108.3020878207
2024-05-19,3.0,2.0TD,3.0,108.7747227801,2.752,106.0227227801
2024-05-19,4.0,2.0TD,3.0,108.8868815199,2.752,106.1348815199
2024-05-19,5.0,2.0TD,3.0,107.8469665199,2.752,105.0949665199
2024-05-19,6.0,2.0TD,3.0,99.3577415199,2.752,96.6057415199
2024-05-19,7.0,2.0TD,3.0,101.0812973004,2.752,98.3292973004
2024-05-19,8.0,2.0TD,3.0,116.3077790808,2.752,113.5557790808
2024-05-19,9.0,2.0TD,3.0,101.4139502838,2.752,98.6619502838
2024-05-19,10.0,2.0TD,3.0,66.3584157064,2.752,63.6064157064
2024-05-19,11.0,2.0TD,3.0,46.5630710883,2.752,43.8110710883
2024-05-19,12.0,2.0TD,3.0,44.4149173485,2.752,41.6629173485
2024-05-19,13.0,2.0TD,3.0,45.0210613485,2.752,42.2690613485
2024-05-19,14.0,2.0TD,3.0,44.5717663891,2.752,41.8197663891
2024-05-19,15.0,2.0TD,3.0,44.7582383891,2.752,42.0062383891
2024-05-19,16.0,2.0TD,3.0,47.1491180477,2.752,44.3971180477
2024-05-19,17.0,2.0TD,3.0,48.3096704868,2.752,45.5576704868
2024-05-19,18.0,2.0TD,3.0,51.2534494462,2.752,48.5014494462
2024-05-19,19.0,2.0TD,3.0,65.3705121455,2.752,62.6185121455
2024-05-19,20.0,2.0TD,3.0,79.4764518447,2.752,76.7244518447
